1,0,1,0.0071777131,0.721219326
2,0.002845141,0.9703443796,0.006484891,0.7417031883
3,0.0039094166,0.9432269864,0.0061787254,0.7583150759
4,0.0039557613,0.9418311805,0.0061181571,0.7616101644
5,0.0051017665,0.9011764865,0.0058946883,0.7553174174
6,0.0052063336,0.8968491627,0.00582407,0.7602921048
7,0.0052063336,0.8968491627,0.00582407,0.7602921048
8,0.0052063336,0.8968491627,0.00582407,0.7602921048
9,0.0052120323,0.8966102014,0.005812125,0.761123734
10,0.0057951555,0.8703896552,0.0056456629,0.7688626537
11,0.0058149424,0.8694365333,0.0056748822,0.7656769287
12,0.0058149424,0.8694365333,0.0056748822,0.7656769287
13,0.0058149424,0.8694365333,0.0056748822,0.7656769287
14,0.0058149424,0.8694365333,0.0056748822,0.7656769287
15,0.0058149424,0.8694365333,0.0056748822,0.7656769287
16,0.0058149424,0.8694365333,0.0056748822,0.7656769287
17,0.0058149424,0.8694365333,0.0056748822,0.7656769287
18,0.0058149424,0.8694365333,0.0056748822,0.7656769287
19,0.0058275375,0.8688275944,0.0056827368,0.7651284281
20,0.0065558911,0.8305147965,0.0061676939,0.7229649966
21,0.0068981653,0.8102556527,0.0061996953,0.7040483837
22,0.0068981653,0.8102556527,0.0061996953,0.7040483837
23,0.0068981653,0.8102556527,0.0061996953,0.7040483837
24,0.0068981653,0.8102556527,0.0061996953,0.7040483837
25,0.0068981653,0.8102556527,0.0061996953,0.7040483837
26,0.0068981653,0.8102556527,0.0061996953,0.7040483837
27,0.0068981653,0.8102556527,0.0061996953,0.7040483837
28,0.0068981653,0.8102556527,0.0061996953,0.7040483837
29,0.0068981653,0.8102556527,0.0061996953,0.7040483837
30,0.0068981653,0.8102556527,0.0061996953,0.7040483837
31,0.0068981653,0.8102556527,0.0061996953,0.7040483837
32,0.0068981653,0.8102556527,0.0061996953,0.7040483837
33,0.0068981653,0.8102556527,0.0061996953,0.7040483837
34,0.0068981653,0.8102556527,0.0061996953,0.7040483837
35,0.0068981653,0.8102556527,0.0061996953,0.7040483837
36,0.0068981653,0.8102556527,0.0061996953,0.7040483837
37,0.0068981653,0.8102556527,0.0061996953,0.7040483837
38,0.0068981653,0.8102556527,0.0061996953,0.7040483837
39,0.0068981653,0.8102556527,0.0061996953,0.7040483837
40,0.0076459314,0.7602695557,0.0063265649,0.680158838
41,0.0079423085,0.7380113592,0.0064534097,0.6570048371
42,0.0079423085,0.7380113592,0.0064534097,0.6570048371
43,0.0079423085,0.7380113592,0.0064534097,0.6570048371
44,0.0079423085,0.7380113592,0.0064534097,0.6570048371
45,0.0079423085,0.7380113592,0.0064534097,0.6570048371
46,0.0079423085,0.7380113592,0.0064534097,0.6570048371
47,0.0079423085,0.7380113592,0.0064534097,0.6570048371
48,0.0079423085,0.7380113592,0.0064534097,0.6570048371
49,0.0079423085,0.7380113592,0.0064534097,0.6570048371
