1,0.00319392363016,0.962478013294,0.0087924626632,0.590357984691
2,0.00389424277235,0.943679972883,0.00804592965023,0.649461213182
3,0.00534243152611,0.891052860958,0.00777571459719,0.631818250644
4,0.00606605809963,0.856961908824,0.00694344857387,0.693617304793
5,0.00620617551448,0.849688924983,0.00615641443086,0.735322323594
6,0.00640750553689,0.838832536587,0.00627581543195,0.718217990459
7,0.00661957944748,0.826860137492,0.00630528278442,0.703358470249
8,0.00709013016177,0.798204798984,0.00617892818121,0.698805456826
9,0.0068023333056,0.816083085445,0.00583473660701,0.756567749453
10,0.00696059810537,0.806392305544,0.00568092779963,0.75144448134
11,0.00701441279625,0.803019219122,0.00677963928859,0.657785779026
12,0.00702902786717,0.802096202008,0.00567689636961,0.740973111523
13,0.00734568922165,0.781345448249,0.00640912031704,0.654902899598
14,0.00777472434121,0.750781939712,0.00640247798684,0.685432793412
15,0.00729636477135,0.784674408147,0.00545523838208,0.765313471805
16,0.00772847981543,0.754220575199,0.00624225980381,0.713885987899
17,0.0070718733739,0.79937302968,0.00599762796497,0.724190331241
18,0.00696535878525,0.806095522455,0.00551216910204,0.780900939915
19,0.00787661825995,0.743075883594,0.00601776087985,0.730742814118
20,0.00755793043723,0.766594877022,0.00581888841634,0.733277331367
21,0.00796720333821,0.736071875852,0.00557331976242,0.764798000686
22,0.00820647681152,0.716845202614,0.00605337276096,0.704266560572
23,0.00739855986775,0.777736256368,0.00598017555814,0.719504673188
24,0.00792016179821,0.73972738344,0.00649680612765,0.651405392577
25,0.00809291494037,0.726104844931,0.00602771797683,0.706485873613
26,0.00804562206945,0.7298887649,0.00590509632368,0.699056482424
27,0.00815535191536,0.721044535152,0.00635187954475,0.649802303531
28,0.00744096049986,0.77481083126,0.00621568109647,0.715802597389
29,0.00744584278786,0.77447219329,0.00601434450345,0.725449139644
30,0.00807902115257,0.727220837492,0.0056828727211,0.745303594088
31,0.00805755378087,0.728938046038,0.00587234241696,0.723362579601
32,0.00789493395497,0.741671496454,0.00650817268978,0.697359521231
33,0.00853920843918,0.688220435259,0.00646299716543,0.667622849827
34,0.00747318093208,0.77256914817,0.00624192297696,0.69992985972
35,0.0082983276558,0.709171401771,0.00610713471442,0.703066270448
36,0.00814959252718,0.721514433231,0.00710208769096,0.609062054857
37,0.00847366670778,0.694043427888,0.00600204332168,0.696909770492
38,0.00798082998126,0.735005520233,0.00594492852733,0.731094514718
39,0.00842793796257,0.69805108054,0.00592293975278,0.699049290576
40,0.00821537735961,0.716108913757,0.00646805062922,0.667917254719
41,0.0083839383595,0.701865288984,0.0058485330903,0.709748469684
42,0.00825254714898,0.713017194976,0.00627219450955,0.684853879719
43,0.00852277291275,0.689689475959,0.00598724094205,0.695285103064
44,0.00846075987091,0.695179118573,0.00626029431567,0.685278218872
45,0.00818520756804,0.718598400998,0.0059905659459,0.700218799979
46,0.00893270633523,0.651167895992,0.00638771822719,0.641919119877
47,0.00826655668649,0.711844786222,0.0063037383696,0.698901846083
48,0.00840189228697,0.700313829716,0.00613377045332,0.708595725904
49,0.00869343627064,0.674138422399,0.00622628331731,0.668098482259
